order_id,customer_name,city,state,product_name,category,quantity,price,total_price,payment_method,order_status,order_date
451,Jiya Sane,Bareilly,Arunachal Pradesh,Product_75,Sports,2,2025.3,4050.6,Cash,Shipped,2025-09-25
452,Vardaniya Dara,Nashik,Tripura,Product_33,Books,2,2768.14,5536.28,Net Banking,Delivered,2025-10-01
453,Jhanvi Ramaswamy,Gandhidham,Assam,Product_81,Fashion,5,433.44,2167.2,UPI,Pending,2026-03-13
454,Kabir Tella,Mysore,Mizoram,Product_90,Home,4,2223.61,8894.44,Credit Card,Cancelled,2025-07-24
455,Ojas Bose,Tirunelveli,Maharashtra,Product_30,Sports,3,349.67,1049.01,Net Banking,Delivered,2025-09-25
456,Vivaan Kari,Motihari,Meghalaya,Product_92,Sports,2,4005.49,8010.98,UPI,Cancelled,2026-03-11
457,Seher Sur,Bhalswa Jahangir Pur,Sikkim,Product_40,Home,4,287.24,1148.96,Cash,Pending,2025-12-26
458,Yashvi Sachar,Mangalore,Meghalaya,Product_97,Books,3,3761.72,11285.16,Net Banking,Pending,2025-10-16
459,Nakul Sanghvi,Rewa,Meghalaya,Product_43,Sports,2,3724.9,7449.8,Cash,Delivered,2025-10-09
460,Kismat Saraf,Rampur,Himachal Pradesh,Product_83,Fashion,5,3394.69,16973.45,Cash,Delivered,2025-05-25
461,Taran Dave,Danapur,Sikkim,Product_69,Fashion,3,1220.01,3660.03,Credit Card,Pending,2025-08-05
462,Dharmajan Sant,Junagadh,Karnataka,Product_47,Sports,2,1515.24,3030.48,Credit Card,Delivered,2025-06-25
463,Lagan Lad,Fatehpur,Himachal Pradesh,Product_4,Fashion,1,757.9,757.9,Cash,Delivered,2026-02-04
464,Jayant Saraf,Bahraich,Telangana,Product_69,Fashion,3,2610.71,7832.13,Net Banking,Pending,2025-10-10
465,Farhan Hora,Motihari,Meghalaya,Product_32,Electronics,3,414.29,1242.87,Cash,Pending,2025-10-15
466,Aarna Keer,Lucknow,Haryana,Product_18,Home,1,601.59,601.59,UPI,Delivered,2025-05-26
467,Kavya Sheth,Hubli–Dharwad,Mizoram,Product_6,Home,3,1143.26,3429.78,UPI,Cancelled,2025-11-28
468,Devansh Iyengar,Tirunelveli,Tripura,Product_57,Books,3,1299.67,3899.01,Cash,Shipped,2025-09-22
469,Uthkarsh Korpal,Yamunanagar,Assam,Product_1,Books,1,3791.65,3791.65,UPI,Pending,2025-10-07
470,Kanav Ghose,Bhiwani,Goa,Product_7,Fashion,5,4225.99,21129.95,Net Banking,Cancelled,2026-02-18
471,Abram Dua,Panvel,Tripura,Product_8,Fashion,5,2703.15,13515.75,Net Banking,Pending,2025-11-25
472,Seher Thaman,Tenali,Gujarat,Product_26,Books,4,1312.86,5251.44,UPI,Shipped,2025-10-21
473,Miraya Karpe,Bilaspur,Punjab,Product_78,Fashion,3,2364.91,7094.73,Cash,Pending,2026-03-29
474,Saira Brar,Haldia,Andhra Pradesh,Product_59,Electronics,1,4295.1,4295.1,UPI,Delivered,2026-01-05
475,Madhav Ratti,Pondicherry,Uttarakhand,Product_46,Home,4,4696.41,18785.64,UPI,Shipped,2026-01-16
476,Badal Chandra,Gurgaon,Goa,Product_85,Sports,4,386.78,1547.12,Credit Card,Cancelled,2025-09-01
477,Sumer Issac,Rajpur Sonarpur,Haryana,Product_23,Home,3,4494.22,13482.66,Net Banking,Pending,2026-02-20
478,Ryan Thaker,Kavali,Chhattisgarh,Product_86,Books,3,4491.13,13473.39,Cash,Cancelled,2026-02-17
479,Azad Bhandari,Amritsar,Uttarakhand,Product_61,Books,2,4065.59,8131.18,Cash,Shipped,2025-10-20
480,Arhaan Reddy,Vasai-Virar,Meghalaya,Product_81,Fashion,4,1497.75,5991.0,Credit Card,Delivered,2026-05-03
481,Priyansh Rege,Varanasi,Odisha,Product_45,Books,4,4616.99,18467.96,Credit Card,Cancelled,2026-03-29
482,Ela Aggarwal,Vellore,Telangana,Product_79,Sports,4,3078.71,12314.84,Net Banking,Cancelled,2026-03-26
483,Vidur Sahni,Pondicherry,Mizoram,Product_66,Home,3,3174.6,9523.8,Net Banking,Pending,2026-04-13
484,Zaina Yadav,Bhimavaram,Uttar Pradesh,Product_93,Home,4,3405.08,13620.32,UPI,Delivered,2026-04-03
485,Adira Sama,Jalandhar,Gujarat,Product_44,Sports,1,949.79,949.79,Net Banking,Pending,2025-06-12
486,Umang Dhar,New Delhi,Uttar Pradesh,Product_35,Sports,3,1637.24,4911.72,Net Banking,Delivered,2025-05-31
487,Keya Sundaram,Yamunanagar,Karnataka,Product_92,Electronics,2,975.77,1951.54,UPI,Pending,2026-02-20
488,Gokul Bala,Faridabad,Odisha,Product_89,Home,4,2591.65,10366.6,UPI,Delivered,2025-09-26
489,Arhaan Dubey,Jehanabad,Bihar,Product_76,Home,1,532.33,532.33,UPI,Delivered,2025-05-20
490,Tanya Bhandari,Vellore,Odisha,Product_20,Home,3,2278.9,6836.7,UPI,Pending,2025-08-13
491,Alisha Chaudhuri,Arrah,Sikkim,Product_12,Home,4,1884.57,7538.28,Net Banking,Delivered,2025-08-01
492,Tushar Grewal,Mirzapur,Arunachal Pradesh,Product_22,Sports,1,2960.43,2960.43,Net Banking,Delivered,2026-01-25
493,Mishti Bhatti,Mira-Bhayandar,Maharashtra,Product_48,Books,4,550.91,2203.64,UPI,Delivered,2025-08-15
494,Kismat Shenoy,Bangalore,Karnataka,Product_30,Books,5,191.52,957.6,UPI,Cancelled,2025-12-21
495,Lakshay Sawhney,Chittoor,Tripura,Product_9,Electronics,1,225.28,225.28,Credit Card,Shipped,2026-01-19
496,Ehsaan Brahmbhatt,Moradabad,Telangana,Product_89,Electronics,2,2128.73,4257.46,Cash,Delivered,2025-11-27
497,Samar Chowdhury,Raichur,Andhra Pradesh,Product_75,Books,3,780.9,2342.7,Net Banking,Delivered,2025-06-20
498,Tiya Chhabra,Kurnool,Haryana,Product_60,Books,1,2197.75,2197.75,Credit Card,Pending,2025-08-03
499,Nayantara Krishnan,Proddatur,Andhra Pradesh,Product_67,Fashion,4,4157.78,16631.12,Net Banking,Shipped,2025-08-31
500,Aarav Dass,Moradabad,Odisha,Product_96,Electronics,5,3973.71,19868.55,Cash,Cancelled,2025-10-06
501,Pihu Zacharia,Jamalpur,Chhattisgarh,Product_4,Home,4,2430.41,9721.64,Credit Card,Delivered,2026-04-23
502,Dharmajan Varghese,Kharagpur,Nagaland,Product_32,Books,4,2386.47,9545.88,Cash,Delivered,2026-02-14
503,Divij Sunder,Vijayanagaram,Kerala,Product_30,Books,4,3249.57,12998.28,Cash,Pending,2026-02-19
504,Ishita Saran,Malda,Meghalaya,Product_60,Sports,5,769.82,3849.1,UPI,Pending,2026-03-17
505,Rati Devi,Jammu,Andhra Pradesh,Product_37,Fashion,5,2073.31,10366.55,Cash,Cancelled,2026-03-07
506,Krish Buch,Ambala,Goa,Product_94,Books,3,944.21,2832.63,UPI,Pending,2025-09-22
507,Dharmajan Boase,Moradabad,Maharashtra,Product_65,Home,4,2819.08,11276.32,Cash,Pending,2026-02-08
508,Zeeshan Chana,Eluru,Uttar Pradesh,Product_3,Electronics,3,1252.88,3758.64,Cash,Shipped,2026-03-28
509,Aaina Thaman,Narasaraopet,Uttarakhand,Product_53,Electronics,3,4983.25,14949.75,Credit Card,Cancelled,2026-03-14
510,Kimaya Kale,Siliguri,Sikkim,Product_78,Sports,2,2022.18,4044.36,Cash,Pending,2025-08-17
511,Madhav Ben,Malda,Tripura,Product_29,Home,3,288.5,865.5,Credit Card,Shipped,2025-11-19
512,Zeeshan Sengupta,Pallavaram,Chhattisgarh,Product_31,Electronics,4,4435.64,17742.56,Net Banking,Delivered,2026-05-19
513,Divyansh Hayer,Dewas,Mizoram,Product_25,Electronics,5,4957.58,24787.9,Cash,Pending,2025-08-25
514,Advik Lall,Nanded,Mizoram,Product_42,Home,4,4416.15,17664.6,Cash,Pending,2026-03-15
515,Ehsaan Kohli,Bhind,Telangana,Product_15,Fashion,3,3395.95,10187.85,Net Banking,Cancelled,2026-04-30
516,Lakshay Char,Gudivada,Maharashtra,Product_89,Sports,4,1139.31,4557.24,Cash,Pending,2026-03-28
517,Uthkarsh Mall,Bhind,Maharashtra,Product_62,Fashion,3,3007.49,9022.47,Credit Card,Cancelled,2025-06-25
518,Pranay Balan,Munger,Assam,Product_1,Fashion,4,2907.75,11631.0,UPI,Cancelled,2025-10-18
519,Jayant Dash,Dharmavaram,Assam,Product_41,Electronics,1,1963.81,1963.81,Cash,Cancelled,2026-04-28
520,Anika Ratta,Panchkula,Goa,Product_77,Sports,1,4951.77,4951.77,Credit Card,Delivered,2025-09-27
521,Mishti Shukla,Thoothukudi,Punjab,Product_96,Sports,3,2512.17,7536.51,Net Banking,Pending,2025-08-18
522,Vivaan Kalla,Raiganj,Uttarakhand,Product_24,Sports,5,3151.06,15755.3,Cash,Shipped,2026-01-14
523,Parinaaz Chacko,Ghaziabad,Assam,Product_2,Sports,1,4880.66,4880.66,Credit Card,Delivered,2025-09-27
524,Seher Ravi,Barasat,Sikkim,Product_4,Home,3,3811.95,11435.85,Net Banking,Delivered,2026-03-04
525,Aaina Saha,Karnal,Andhra Pradesh,Product_44,Home,4,4882.08,19528.32,Credit Card,Cancelled,2026-01-11
526,Uthkarsh Mann,Amravati,Nagaland,Product_18,Electronics,3,4136.11,12408.33,Credit Card,Pending,2025-09-16
527,Anaya Mammen,Satara,Tripura,Product_34,Home,5,1033.51,5167.55,Net Banking,Delivered,2025-12-12
528,Abram Varty,Srinagar,Himachal Pradesh,Product_58,Books,4,4592.56,18370.24,Credit Card,Delivered,2025-09-16
529,Zaina Ramaswamy,Bokaro,Tamil Nadu,Product_46,Books,4,1394.28,5577.12,Credit Card,Delivered,2026-02-13
530,Diya Dutt,Bhavnagar,Arunachal Pradesh,Product_77,Sports,1,2825.98,2825.98,Net Banking,Shipped,2025-08-15
531,Biju Bhavsar,Loni,Gujarat,Product_93,Home,3,3347.48,10042.44,UPI,Shipped,2025-12-06
532,Neelofar Batra,Navi Mumbai,Maharashtra,Product_73,Books,2,320.49,640.98,Net Banking,Pending,2026-04-08
533,Vritika Vora,Hindupur,Madhya Pradesh,Product_85,Sports,1,2731.4,2731.4,Cash,Shipped,2025-07-14
534,Shaan Sarna,Barasat,Himachal Pradesh,Product_82,Home,5,3888.74,19443.7,UPI,Shipped,2026-03-14
535,Kismat Kade,Ratlam,Nagaland,Product_89,Books,3,507.73,1523.19,Cash,Pending,2025-12-31
536,Riya Kata,Kakinada,Arunachal Pradesh,Product_89,Electronics,1,800.51,800.51,Net Banking,Shipped,2025-08-14
537,Ahana  Bhat,Sultan Pur Majra,Chhattisgarh,Product_32,Fashion,3,4885.56,14656.68,UPI,Pending,2026-05-02
538,Eshani Tailor,Parbhani,Karnataka,Product_21,Fashion,5,1724.06,8620.3,Credit Card,Shipped,2026-03-23
539,Shaan Guha,Ratlam,Sikkim,Product_45,Electronics,4,4216.24,16864.96,Credit Card,Shipped,2025-07-02
540,Darshit Bhatti,Pimpri-Chinchwad,Gujarat,Product_10,Electronics,3,4978.42,14935.26,Net Banking,Cancelled,2026-02-14
541,Anaya Kurian,Dharmavaram,Meghalaya,Product_43,Sports,5,3115.66,15578.3,Credit Card,Cancelled,2025-11-20
542,Rohan Kanda,Khammam,Haryana,Product_59,Sports,3,4693.92,14081.76,Credit Card,Cancelled,2025-07-08
543,Mishti Khatri,Berhampore,West Bengal,Product_19,Home,5,4399.7,21998.5,Credit Card,Pending,2025-10-27
544,Fateh Bahl,Sangli-Miraj & Kupwad,Karnataka,Product_61,Home,3,4975.98,14927.94,UPI,Pending,2025-09-20
545,Oorja Vaidya,Chennai,Telangana,Product_84,Fashion,2,4460.79,8921.58,Cash,Delivered,2026-01-16
546,Akarsh Chada,Udupi,Meghalaya,Product_27,Fashion,4,3903.71,15614.84,Net Banking,Shipped,2025-07-20
547,Divit Choudhary,Davanagere,Arunachal Pradesh,Product_79,Books,2,3084.2,6168.4,Credit Card,Cancelled,2025-10-14
548,Kashvi Chacko,Jamnagar,Odisha,Product_9,Sports,1,4006.22,4006.22,UPI,Delivered,2025-06-12
549,Nirvi Shan,Lucknow,Mizoram,Product_72,Fashion,2,4964.3,9928.6,UPI,Pending,2026-04-22
550,Samarth Saran,Kottayam,Manipur,Product_22,Home,2,747.92,1495.84,Credit Card,Shipped,2025-10-11
551,Vardaniya Subramaniam,Kakinada,Madhya Pradesh,Product_51,Fashion,1,4020.21,4020.21,Credit Card,Pending,2025-06-13
552,Umang Sabharwal,Amroha,Rajasthan,Product_28,Sports,1,2383.61,2383.61,Cash,Shipped,2026-01-12
553,Lagan Upadhyay,Orai,Sikkim,Product_68,Fashion,3,2340.32,7020.96,Credit Card,Pending,2026-03-07
554,Samiha Chauhan,Phusro,Uttarakhand,Product_41,Fashion,1,708.33,708.33,Cash,Cancelled,2025-06-07
555,Lagan Bansal,Guntakal,West Bengal,Product_8,Home,2,2428.71,4857.42,UPI,Shipped,2025-10-27
556,Baiju Bora,Bangalore,Himachal Pradesh,Product_54,Sports,3,245.32,735.96,Net Banking,Shipped,2025-12-31
557,Zeeshan Vala,Sambhal,Nagaland,Product_35,Fashion,5,2677.83,13389.15,UPI,Cancelled,2025-07-16
558,Yuvraj  Bora,Proddatur,Uttar Pradesh,Product_72,Sports,5,2838.79,14193.95,Cash,Pending,2026-03-27
559,Aayush Bhattacharyya,Guna,Punjab,Product_23,Electronics,4,2081.68,8326.72,Net Banking,Pending,2025-07-18
560,Pihu Koshy,Guntakal,Maharashtra,Product_33,Books,2,567.17,1134.34,UPI,Delivered,2026-05-04
561,Riaan Gour,Gandhidham,Jharkhand,Product_43,Fashion,5,890.33,4451.65,Net Banking,Shipped,2025-05-27
562,Himmat D’Alia,Raipur,Karnataka,Product_80,Sports,3,732.4,2197.2,UPI,Cancelled,2025-08-22
563,Anahita Sheth,Secunderabad,Odisha,Product_99,Home,3,2367.68,7103.04,Cash,Delivered,2026-02-14
564,Ayesha Vaidya,Parbhani,Jharkhand,Product_21,Home,2,3712.15,7424.3,UPI,Shipped,2026-01-31
565,Jhanvi Jain,Nadiad,Punjab,Product_5,Sports,1,488.85,488.85,Net Banking,Delivered,2025-05-25
566,Trisha Chaudhuri,Vadodara,Tripura,Product_42,Sports,5,4934.5,24672.5,Net Banking,Delivered,2025-12-16
567,Renee Dave,Jaunpur,Mizoram,Product_33,Fashion,4,2389.82,9559.28,UPI,Pending,2025-10-04
568,Stuvan Mallick,Sultan Pur Majra,Chhattisgarh,Product_82,Sports,4,1994.22,7976.88,UPI,Delivered,2026-05-08
569,Vritika Rastogi,Sirsa,Odisha,Product_3,Books,1,1831.51,1831.51,UPI,Shipped,2025-11-07
570,Fateh Dhar,Sirsa,Gujarat,Product_69,Home,3,1845.78,5537.34,UPI,Delivered,2026-02-27
571,Lakshit Sahota,Warangal,Sikkim,Product_26,Fashion,3,2479.63,7438.89,Credit Card,Delivered,2025-05-31
572,Indrans Divan,Bhusawal,Sikkim,Product_64,Home,5,2090.27,10451.35,UPI,Cancelled,2026-01-14
573,Hazel Dhaliwal,Raurkela Industrial Township,Nagaland,Product_71,Sports,3,2511.59,7534.77,UPI,Delivered,2026-03-19
574,Emir Iyengar,Howrah,Meghalaya,Product_31,Sports,4,1781.14,7124.56,Cash,Cancelled,2025-06-07
575,Hunar Deo,Tenali,Gujarat,Product_13,Books,3,453.77,1361.31,Credit Card,Delivered,2026-05-13
576,Chirag Krishnamurthy,Bellary,Jharkhand,Product_17,Sports,1,4773.08,4773.08,UPI,Shipped,2025-10-09
577,Keya Yadav,Madanapalle,Meghalaya,Product_34,Sports,1,3004.55,3004.55,UPI,Pending,2025-08-16
578,Sana Chaudhari,Bhatpara,Uttar Pradesh,Product_47,Fashion,2,2780.26,5560.52,Cash,Pending,2025-11-03
579,Kiara Ratta,Ranchi,Andhra Pradesh,Product_57,Fashion,4,2358.52,9434.08,Credit Card,Delivered,2025-11-17
580,Sahil Sengupta,Proddatur,Chhattisgarh,Product_49,Books,1,2855.49,2855.49,Credit Card,Shipped,2025-06-12
581,Stuvan Rajagopal,Bikaner,Kerala,Product_35,Electronics,2,946.25,1892.5,Credit Card,Shipped,2026-03-13
582,Ivana Sule,Jalandhar,Bihar,Product_77,Fashion,1,3398.2,3398.2,UPI,Cancelled,2026-04-28
583,Nitya Lala,South Dumdum,Uttarakhand,Product_32,Fashion,3,1658.75,4976.25,Net Banking,Cancelled,2025-12-01
584,Anay Bhasin,Kollam,Odisha,Product_59,Home,1,1983.43,1983.43,Net Banking,Delivered,2025-11-21
585,Riaan Zacharia,Kulti,West Bengal,Product_20,Electronics,4,3635.22,14540.88,Credit Card,Pending,2026-04-27
586,Badal Reddy,Mangalore,Jharkhand,Product_78,Fashion,5,992.03,4960.15,Cash,Pending,2026-02-06
587,Hridaan Saran,Bareilly,Maharashtra,Product_52,Sports,3,4044.56,12133.68,Net Banking,Cancelled,2025-10-22
588,Mannat Contractor,Chennai,Kerala,Product_34,Electronics,2,3978.61,7957.22,Cash,Delivered,2025-08-14
589,Ritvik Bhargava,Mira-Bhayandar,Chhattisgarh,Product_28,Electronics,1,3974.01,3974.01,Net Banking,Delivered,2025-07-19
590,Advik Saran,Hyderabad,Gujarat,Product_37,Books,1,2200.42,2200.42,Credit Card,Delivered,2025-11-02
591,Jiya Koshy,Panipat,Gujarat,Product_53,Sports,2,2847.32,5694.64,Cash,Delivered,2026-01-26
592,Manjari Singhal,Bahraich,Himachal Pradesh,Product_27,Books,4,928.51,3714.04,Cash,Pending,2025-10-29
593,Indrans Dubey,Ambarnath,Goa,Product_81,Books,3,2594.2,7782.6,Credit Card,Pending,2025-10-10
594,Prerak Vyas,Sambalpur,Uttar Pradesh,Product_34,Sports,3,1886.91,5660.73,Net Banking,Delivered,2025-09-10
595,Madhup Gandhi,Firozabad,Jharkhand,Product_85,Electronics,4,1832.4,7329.6,Net Banking,Cancelled,2026-02-15
596,Tanya Talwar,Lucknow,Madhya Pradesh,Product_81,Home,3,1819.03,5457.09,Net Banking,Shipped,2025-06-10
597,Piya Bhargava,Hubli–Dharwad,Gujarat,Product_68,Sports,1,1185.19,1185.19,Net Banking,Cancelled,2025-12-16
598,Anika Vala,Gangtok,Tamil Nadu,Product_72,Fashion,5,3832.95,19164.75,Credit Card,Shipped,2026-04-10
599,Piya Basu,Karawal Nagar,West Bengal,Product_88,Home,1,4499.94,4499.94,UPI,Cancelled,2025-10-25
600,Yuvaan Chaudhry,Hajipur,Odisha,Product_1,Home,1,939.09,939.09,Cash,Shipped,2026-03-15
601,Aradhya Ramanathan,Anantapur,Karnataka,Product_26,Books,3,2188.48,6565.44,Credit Card,Pending,2026-03-06
602,Vedika Ganesan,Jamalpur,Tripura,Product_3,Books,2,561.88,1123.76,Credit Card,Shipped,2025-09-28
603,Ojas Mahal,Phusro,Madhya Pradesh,Product_7,Home,3,3326.61,9979.83,UPI,Pending,2025-08-15
604,Lakshay Karnik,Mysore,Meghalaya,Product_55,Home,2,3358.98,6717.96,Net Banking,Cancelled,2025-06-29
605,Manjari Seth,Tadepalligudem,Uttarakhand,Product_10,Home,2,177.04,354.08,Net Banking,Delivered,2026-03-27
606,Ojas Wadhwa,Howrah,Nagaland,Product_1,Sports,1,4105.45,4105.45,UPI,Cancelled,2026-02-07
607,Nehmat Loyal,Ghaziabad,Tripura,Product_82,Home,4,634.37,2537.48,Credit Card,Cancelled,2026-03-27
608,Krish Sangha,Ramgarh,Odisha,Product_29,Books,5,2951.15,14755.75,Credit Card,Delivered,2025-07-24
609,Reyansh Vasa,Hubli–Dharwad,Tamil Nadu,Product_38,Books,5,3568.88,17844.4,Cash,Delivered,2026-01-12
610,Pihu Rana,Machilipatnam,Gujarat,Product_23,Books,2,2063.69,4127.38,UPI,Delivered,2025-08-10
611,Pranay Ahuja,Jalandhar,Manipur,Product_30,Books,1,3009.25,3009.25,Net Banking,Delivered,2026-01-31
612,Divit Iyengar,Patiala,Arunachal Pradesh,Product_89,Home,1,723.92,723.92,UPI,Shipped,2026-05-04
613,Anahita Bahri,Panipat,Bihar,Product_13,Electronics,3,3291.91,9875.73,Net Banking,Pending,2026-02-20
614,Dharmajan Sarna,Hajipur,Tripura,Product_60,Books,4,153.08,612.32,Credit Card,Shipped,2025-08-21
615,Anya Sandhu,Chapra,Bihar,Product_48,Electronics,2,2798.61,5597.22,Cash,Pending,2025-11-15
616,Divit Choudhry,Erode,Karnataka,Product_27,Fashion,5,3819.43,19097.15,Credit Card,Cancelled,2025-10-18
617,Myra Sachdev,Dharmavaram,Punjab,Product_100,Fashion,1,1858.31,1858.31,Net Banking,Delivered,2026-01-28
618,Hazel Dugal,New Delhi,Maharashtra,Product_93,Sports,5,3820.03,19100.15,Cash,Shipped,2025-09-12
619,Khushi Saraf,Ujjain,Uttar Pradesh,Product_97,Books,3,3926.39,11779.17,Cash,Cancelled,2025-08-03
620,Aarna Thaman,Udupi,Karnataka,Product_29,Books,4,588.14,2352.56,Credit Card,Shipped,2026-02-06
621,Armaan Raja,Nangloi Jat,Madhya Pradesh,Product_71,Home,5,3369.33,16846.65,UPI,Pending,2025-10-26
622,Yashvi Bali,Dibrugarh,Tamil Nadu,Product_55,Fashion,5,3652.71,18263.55,Net Banking,Pending,2025-08-25
623,Keya Gulati,Kolhapur,Odisha,Product_41,Sports,1,2707.04,2707.04,Cash,Pending,2026-02-20
624,Priyansh Shukla,Shivpuri,Goa,Product_35,Fashion,2,2571.81,5143.62,Net Banking,Delivered,2026-04-14
625,Samaira Chadha,Bhatpara,Jharkhand,Product_39,Books,4,1315.69,5262.76,Net Banking,Shipped,2025-09-03
626,Kanav Bala,Bangalore,Rajasthan,Product_27,Books,4,1394.73,5578.92,Credit Card,Cancelled,2025-11-11
627,Ranbir Grover,Solapur,Goa,Product_88,Fashion,1,2552.54,2552.54,Net Banking,Delivered,2025-08-05
628,Hrishita Soman,Sultan Pur Majra,Karnataka,Product_22,Sports,4,1381.91,5527.64,Credit Card,Delivered,2026-01-14
629,Ira Ganesan,Akola,Tripura,Product_74,Electronics,2,4732.29,9464.58,UPI,Shipped,2026-04-29
630,Inaaya  Suresh,Phagwara,Haryana,Product_37,Sports,4,2235.66,8942.64,UPI,Shipped,2026-01-12
631,Gatik Lalla,Mangalore,Odisha,Product_87,Electronics,1,908.13,908.13,Cash,Cancelled,2025-08-26
632,Ishaan Mallick,Hazaribagh,Rajasthan,Product_73,Sports,1,2304.78,2304.78,Cash,Pending,2025-09-03
633,Nehmat Randhawa,Mumbai,Chhattisgarh,Product_75,Electronics,3,4971.31,14913.93,Cash,Pending,2025-10-29
634,Badal Sarna,Gangtok,Haryana,Product_8,Electronics,2,650.26,1300.52,Cash,Cancelled,2025-08-23
635,Nitya Maharaj,Malegaon,Karnataka,Product_32,Home,1,1830.48,1830.48,Cash,Shipped,2025-05-27
636,Ahana  Tak,Thrissur,Meghalaya,Product_85,Books,4,2099.97,8399.88,Cash,Pending,2025-12-05
637,Onkar Sarin,Thanjavur,Kerala,Product_97,Sports,2,2043.82,4087.64,UPI,Pending,2025-09-03
638,Shlok Gandhi,Tirunelveli,Uttarakhand,Product_67,Fashion,3,1770.66,5311.98,UPI,Delivered,2025-07-18
639,Divij Acharya,Jehanabad,Andhra Pradesh,Product_62,Electronics,5,4762.51,23812.55,UPI,Pending,2025-10-30
640,Samaira Deol,Vellore,Himachal Pradesh,Product_88,Electronics,3,3214.48,9643.44,Net Banking,Delivered,2025-08-04
641,Priyansh Dua,Kulti,Mizoram,Product_4,Sports,4,2006.76,8027.04,Cash,Cancelled,2025-08-23
642,Madhav Bala,Kulti,Jharkhand,Product_68,Sports,2,4919.0,9838.0,Credit Card,Cancelled,2026-04-16
643,Charvi Gera,Ambala,Tripura,Product_92,Home,1,3835.93,3835.93,Net Banking,Pending,2025-07-13
644,Lakshit Gaba,Vasai-Virar,Punjab,Product_17,Books,2,3769.26,7538.52,Net Banking,Pending,2026-02-28
645,Elakshi Hari,Bhagalpur,Madhya Pradesh,Product_5,Fashion,4,4555.37,18221.48,UPI,Pending,2025-11-13
646,Ivan Krishnan,Jorhat,Gujarat,Product_98,Sports,4,3944.13,15776.52,UPI,Pending,2025-12-14
647,Vritika Atwal,Navi Mumbai,Bihar,Product_31,Home,2,961.22,1922.44,Net Banking,Shipped,2025-05-19
648,Himmat Rau,Gandhidham,Assam,Product_35,Books,2,382.57,765.14,UPI,Pending,2025-06-04
649,Prisha Uppal,Kulti,Kerala,Product_25,Electronics,4,1874.59,7498.36,Net Banking,Delivered,2026-05-17
650,Yashvi Ganesh,Shimla,Madhya Pradesh,Product_11,Electronics,4,777.94,3111.76,Net Banking,Pending,2025-12-08
651,Shray Dhar,Panvel,Madhya Pradesh,Product_54,Fashion,3,4526.4,13579.2,Cash,Delivered,2025-06-14
652,Ehsaan Vaidya,Siwan,Manipur,Product_26,Home,5,4897.02,24485.1,Credit Card,Cancelled,2025-10-22
653,Rania Arya,Shimoga,Madhya Pradesh,Product_5,Fashion,3,4873.28,14619.84,UPI,Shipped,2026-05-02
654,Vidur Kulkarni,Berhampore,West Bengal,Product_84,Fashion,1,4577.39,4577.39,Credit Card,Pending,2026-01-04
655,Shayak Ganesan,Moradabad,Tripura,Product_94,Books,4,4231.79,16927.16,Credit Card,Pending,2025-08-27
656,Trisha Bansal,Mumbai,Chhattisgarh,Product_88,Fashion,3,2363.61,7090.83,Cash,Pending,2025-09-24
657,Nayantara Sangha,Asansol,Nagaland,Product_44,Fashion,1,4970.67,4970.67,Credit Card,Shipped,2025-09-03
658,Divyansh Manda,Maheshtala,Uttarakhand,Product_67,Fashion,3,445.08,1335.24,Cash,Delivered,2025-11-04
659,Prisha Mangat,Shahjahanpur,Tamil Nadu,Product_73,Fashion,3,4565.17,13695.51,Net Banking,Pending,2025-10-23
660,Ayesha Kanda,Proddatur,Gujarat,Product_17,Sports,4,211.81,847.24,Net Banking,Shipped,2026-04-27
661,Tiya Thakur,Buxar,Bihar,Product_41,Books,1,3562.07,3562.07,Cash,Delivered,2026-04-18
662,Nakul Chand,Rewa,Haryana,Product_69,Books,2,775.66,1551.32,Net Banking,Shipped,2025-10-28
663,Rania Basu,Sonipat,West Bengal,Product_26,Home,4,1106.2,4424.8,Cash,Shipped,2026-02-04
664,Rania Sahni,Pimpri-Chinchwad,Nagaland,Product_87,Sports,5,1550.98,7754.9,Cash,Pending,2025-07-07
665,Dhanush Chawla,Raurkela Industrial Township,Telangana,Product_10,Books,4,330.25,1321.0,UPI,Delivered,2025-12-20
666,Darshit Kaul,Bulandshahr,Uttar Pradesh,Product_1,Books,5,2414.39,12071.95,Credit Card,Cancelled,2026-01-30
667,Ojas Banik,Sultan Pur Majra,Manipur,Product_11,Electronics,2,4214.67,8429.34,Cash,Shipped,2025-11-08
668,Siya Sharaf,Jhansi,Chhattisgarh,Product_87,Fashion,2,4413.62,8827.24,Net Banking,Cancelled,2025-09-23
669,Advika Kata,Bellary,Kerala,Product_96,Home,1,1143.42,1143.42,Credit Card,Cancelled,2025-09-25
670,Rasha Chaudhari,Gudivada,Nagaland,Product_58,Fashion,5,1573.97,7869.85,Cash,Delivered,2025-11-13
671,Anika Sampath,Parbhani,Sikkim,Product_48,Fashion,4,2203.14,8812.56,UPI,Shipped,2026-03-20
672,Neelofar Majumdar,Pali,Nagaland,Product_20,Home,4,1635.63,6542.52,Net Banking,Cancelled,2025-10-03
673,Ishaan Varkey,Kolkata,Odisha,Product_70,Sports,2,3998.49,7996.98,Net Banking,Pending,2025-10-29
674,Bhavin Bava,Raebareli,Odisha,Product_50,Electronics,1,212.43,212.43,Cash,Pending,2025-08-21
